一管理移动	0.0
一系	0.8112781244591328
一系列	0.0
一系列非	0.0
一系列非常	0.0
一系统	0.0
一级	0.0
一级维	0.0
一级维度	0.0
一级维度下	0.0
一组	0.7219280948873623
一组架	0.0
一组架构	0.0
一组架构约	0.0
一组标	0.0
一组标准	0.0
一组标准集	0.0
一考	0.0
一考虑	0.0
一考虑数	0.0
一考虑数据	0.0
一致	1.6644977792004616
一致性	0.8112781244591328
一致性方	0.0
一致性方面	0.0
一致性要	0.0
一致性要求	0.0
一般	1.5
一般指	0.0
一般指机	0.0
一般指机动	0.0
一般采	0.0
一要	0.0
一要求	0.0
一规	0.0
一规划	0.0
一规划来	0.0
一规划来确	0.0
一订	0.0
一订阅	0.0
一订阅及	0.0
一订阅及取	0.0
一订阅及订	0.0
一访	0.0
一访问	0.0
一访问入	0.0
一访问入口	0.0
一访问逻	0.0
一访问逻辑	0.0
一证	0.0
一资	0.0
一资源	0.0
一资源标	0.0
一资源标识	0.0
一车	0.0
一车一	0.0
一车一档	0.0
一辆	0.0
一辆车	0.0
一进	0.0
一进行	0.0
一进行管	0.0
一进行管理	0.0
一道	0.0
一道边	0.0
一道边界	0.0
一门	0.0
一门户	0.0
一防	0.0
一防御	0.0
一防御手	0.0
一防御手段	0.0
一项系	0.0
一项系统	0.0
一项系统设	0.0
一项重	0.0
一项重要	0.0
一项重要政	0.0
一高效	0.0
七	0.0
七天	0.0
七天人	0.0
七天人员	0.0
万	2.084962500721156
万元	0.0
万元小	0.0
万元小型	0.0
万元小型机	0.0
万兆	0.0
万兆以	0.0
万兆以太	0.0
万兆以太网	0.0
万兆网	0.0
万兆网关	0.0
万兆视	0.0
万兆视频边	0.0
万林	0.0
万级	1.0
万通	0.0
万通安	0.0
万通安全	0.0
万通安全设	0.0
三	2.5590310527929176
三份	0.0
三台	0.7219280948873623
三台合	0.7219280948873623
三台合一	0.7219280948873623
三台合一接	0.0
三台合一系	0.0
三大	0.0
三大体	0.0
三大体系	0.0
三大体系作	0.0
三大体系必	0.0
三家	0.0
三家以	0.0
三层	0.0
三层交	0.0
三层交换	0.0
三层交换机	0.0
三方	0.0
三方人	0.0
三方人员	0.0
三方人员管	0.0
三方软	0.0
三方软件	0.0
三方软件或	0.0
三种	0.0
三种级	0.0
三种级别	0.0
三类	0.0
三类功	0.0
三类功能	0.0
三级	0.0
三级维	0.0
三级维度	0.0
三级维度等	0.0
三者	0.0
三者之	0.0
三者之间	0.0
三轮	0.0
三轮车	0.0
三部	0.0
三部分	0.0
三防	0.0
三防火	0.0
三防火墙	0.0
下	4.287777813596017
下几	0.0
下几层	0.0
下几点	0.0
下几种	0.0
下几种方	0.0
下几种方式	0.0
下分	0.0
下分层	0.0
下分层原	0.0
下分层原则	0.0
下功	0.0
下功能	0.0
下协	0.0
下协同	0.0
下协同作	0.0
下协同作战	0.0
下原	0.0
下原则	0.0
下可	0.0
下可以	0.0
下可以按	0.0
下可以按照	0.0
下图	0.0
下图所	0.0
下图所示	0.0
下基	0.0
下基层	0.0
下基层基	0.0
下基层基础	0.0
下室	0.0
下容	0.0
下容易	0.0
下容易出	0.0
下容易出现	0.0
下层	0.9182958340544896
下层或	0.0
下层或隔	0.0
下建	0.0
下建议	0.0
下建议采	0.0
下或	0.0
下或管	0.0
下或管道	0.0
下或管道中	0.0
下技	0.0
下技术	0.0
下技术进	0.0
下技术进行	0.0
下数	1.0
下数据	1.0
下数据提	0.0
下数据提供	0.0
下数据来	0.0
下数据来源	0.0
下文	0.0
下文中	0.0
下文中取	0.0
下文中取值	0.0
下文信	0.0
下文信息	0.0
下特	0.0
下特性	0.0
下登	0.0
下登记	0.0
下积	0.0
下积水	0.0
下级	2.0
下级日	0.0
下级日志	0.0
下级日志审	0.0
下级部	0.0
下级部分	0.0
下级部分或	0.0
下线	0.0
下线人	0.0
下线人员	0.0
下线人员关	0.0
下组	0.0
下组件	0.0
下细	0.0
下细分	0.0
下细分二	0.0
下细分二级	0.0
下给	0.0
下给程	0.0
下给程序	0.0
下给程序动	0.0
下表	0.9182958340544896
下读	0.0
下载	0.9182958340544896
下载安	0.0
下载安装	0.0
下载安装指	0.0
下运	0.0
下运行	0.0
下进	0.0
下进行	0.0
下通	0.0
下通过	0.0
下通过资	0.0
下通过资源	0.0
下采	0.0
下高性	0.0
下高性能	0.0
下高性能等	0.0
下鼓励	0.0
下鼓励应	0.0
专	3.272334605664026
专业	1.584962500721156
专业子	0.0
专业子库	0.0
专业子库中	0.0
专业能	0.0
专业能力	0.0
专业能力等	0.0
专人	0.0
专人值	0.0
专人值守	0.0
专家	0.0
专家审	0.0
专家审查	0.0
专有	0.0
专有信	0.0
专有信息	0.0
专有信息以	0.0
专注	0.0
专线	0.0
专线全	0.0
专线全部	0.0
专线全部拉	0.0
专网	2.206470348012901
专网之	0.0
专网之间	0.0
专网以	0.0
专网以及	0.0
专网以及公	0.0
专网共	0.0
专网共享	0.0
专网共享平	0.0
专网内	0.0
专网内完	0.0
专网内完成	0.0
专网到	0.0
专网到公	0.0
专网到公安	0.0
专网平	0.0
专网平台	0.0
专网平台等	0.0
专网接	0.9182958340544896
专网接入	0.9182958340544896
专网接入公	0.0
专网接入服	0.0
专网摆	0.0
专网摆渡	0.0
专网摆渡到	0.0
专网数	0.0
专网数据	0.0
专网数据抽	0.0
专网核	0.0
专网核心	0.0
专网核心交	0.0
专网等	0.0
专网等数	0.0
专网等数据	0.0
专门	1.3709505944546687
专门底	0.0
专门底层	0.0
专门底层体	0.0
专门针	0.0
专题库	1.4591479170272446
且	2.221251836004466
且包	0.0
且包含	0.0
且包含多	0.0
且包含多种	0.0
且可	0.0
且各	0.0
且各种	0.0
且各种应	0.0
且容	0.0
且容易	0.0
且容易发	0.0
且容易发生	0.0
且提	0.0
且提供	0.0
且提供快	0.0
且提供快速	0.0
且支	0.0
且支持	0.0
且支持动	0.0
且支持动态	0.0
且数	1.0
且数据	1.0
且数据类	0.0
且数据类型	0.0
且数据结	0.0
且数据结构	0.0
且无	0.0
且无高并	0.0
且无高并发	0.0
且更	0.0
且更新	0.0
且更新数	0.0
且更新数据	0.0
且有	0.9182958340544896
且有统	0.0
且有统计	0.0
且有统计分	0.0
且有针	0.0
且结	0.0
且结构	0.0
且结构变	0.0
且结构变化	0.0
且针	0.0
且随	0.0
且随着	0.0
且随着数	0.0
且随着数据	0.0
且需	0.0
且需要	0.0
世	1.0
世界	1.0
世界经	0.0
世界经济	0.0
业	4.714966393518857
业人	1.0
业人员	0.0
业人员信	0.0
业人员信息	0.0
业从	0.0
业从业	0.0
业从业人	0.0
业从业人员	0.0
业信	1.0
业信息	1.0
业信息化	0.0
业信息化建	0.0
业内	0.0
业内主	0.0
业内主流	0.0
业内主流公	0.0
业前	0.0
业前置	0.0
业前置机	0.0
业务	4.523990583370044
业务专	0.0
业务专网	0.0
业务中	3.169925001442312
业务中出	0.0
业务中出入	0.0
业务中常	0.0
业务中常住	0.0
业务中心	0.0
业务中旅	0.0
业务中机	0.0
业务中机动	0.0
业务中案	0.0
业务中案件	0.0
业务中涉	0.0
业务中涉毒	0.0
业务中社	0.0
业务中社保	0.0
业务之	0.0
业务之间	0.0
业务人	1.584962500721156
业务人员	1.584962500721156
业务人员从	0.0
业务人员信	0.0
业务人员及	0.0
业务人员通	0.0
业务以	1.0
业务以及	0.0
业务以及公	0.0
业务以天	0.0
业务以天为	0.0
业务体	0.0
业务体验保	0.0
业务信	0.0
业务信息	0.0
业务信息分	0.0
业务分	0.0
业务分类	0.0
业务分类统	0.0
业务协	0.0
业务协同	0.0
业务及	0.0
业务及数	0.0
业务及数据	0.0
业务场	0.0
业务场景	0.0
业务基	0.0
业务处	0.0
业务处理	0.0
业务大	0.0
业务大楼	0.0
业务大楼网	0.0
业务子	0.0
业务子系	0.0
业务子系统	0.0
业务层	0.0
业务层安	0.0
业务层安全	0.0
业务平	1.584962500721156
业务平台	1.584962500721156
业务平台系	0.0
业务应	1.061278124459133
业务情	0.7219280948873623
业务情况	0.7219280948873623
业务情况以	0.0
业务情况统	0.0
业务承	0.0
业务承载	0.0
业务承载路	0.0
业务接	0.0
业务接入	0.0
业务接入路	0.0
业务提	1.0
业务提供	1.0
业务提供大	0.0
业务提供更	0.0
业务数	0.6500224216483541
业务数据	0.6500224216483541
业务数据再	0.0
业务数据备	0.0
业务数据过	0.0
业务服	1.5
业务服务	1.5
业务服务集	0.0
业务模	0.9182958340544896
业务模块	1.0
业务模块要	0.0
业务模式	0.0
业务模式提	0.0
业务汇	0.0
业务汇总	0.0
业务汇总统	0.0
业务流	0.0
业务流程	0.0
业务特	0.0
业务特征	0.0
业务由	0.0
业务相	3.0
业务相关	3.0
业务相关数	3.0
业务系	3.0565647621309546
业务系统	3.0565647621309546
业务系统中	0.0
业务系统包	0.0
业务系统平	0.0
业务系统所	0.0
业务系统支	0.0
业务系统进	0.0
业务组	0.9182958340544896
业务组件	0.9182958340544896
业务组件之	0.0
业务组件进	0.0
业务统	3.0
业务统计	3.0
业务统计功	3.0
业务网	0.0
业务网络	0.0
业务网络层	0.0
业务能	0.0
业务能力	0.0
业务能力设	0.0
业务要	0.0
业务要素	0.0
业务要素以	0.0
业务规	0.0
业务规则	0.0
业务规则等	0.0
业务规模	0.0
业务规模已	0.0
业务警	0.0
业务警种	0.0
业务警种具	0.0
业务计	0.0
业务计算	0.0
业务计算达	0.0
业务访	1.0
业务访问	1.0
业务资	0.0
业务资源	0.0
业务资源整	0.0
业务路	0.0
业务路由	0.0
业务路由器	0.0
业务边	0.0
业务边缘	0.0
业务边缘光	0.0
业务运	0.0
业务运营	0.0
业务适	0.0
业务逻	1.207518749639422
业务逻辑	1.207518749639422
业务逻辑以	0.0
业务逻辑处	0.0
业务逻辑层	1.3709505944546687
业务量	0.0
业务量统	0.0
业务量统计	0.0
业务需	2.5
业务需求	2.2359263506290326
业务需求提	0.0
业务需要	0.0
业务领域	0.0
业务领域模	0.0
业场	0.0
业场所	0.0
业大	0.0
业大数	0.0
业大数据	0.0
业大数据主	0.0
业子	0.0
业子库	0.0
业子库中	0.0
业服	0.0
业服务	0.0
业服务总	0.0
业服务总线	0.0
业标	1.0
业标准	1.0
业案	0.0
业案例	0.0
业模	0.0
业模型	0.0
业模型抽	0.0
业模型抽象	0.0
业注	0.0
业注册	0.0
业注册信	0.0
业注册信息	0.0
业特	0.0
业特性	0.0
业特性及	0.0
业特殊	0.0
业特殊性	0.0
业界	0.9182958340544896
业界主	0.0
业界主流	0.0
业界主流大	0.0
业界常	0.0
业界成	0.0
业界成熟	0.0
业相	0.0
业相关	0.0
业相关软	0.0
业相关软件	0.0
业系	0.0
业系统	0.0
业级	0.0
业级路	0.0
业级路由	0.0
业级路由器	0.0
业组	0.0
业组织	0.0
业组织机	0.0
业组织机构	0.0
业能	0.0
业能力	0.0
业能力等	0.0
业革	0.0
业革命	0.0
东	1.0
东生	0.0
东警	0.0
东警务	0.0
东警务云	0.0
东警务云计	0.0
丢	0.9182958340544896
丢失	0.9182958340544896
丢失窃	0.0
丢失窃取	0.0
丢失窃取威	0.0
两	3.057476076289932
两大	1.0
两大服	0.0
两大服务	0.0
两大服务器	0.0
两大类	0.0
两实	0.0
两实系	0.0
两实系统	0.0
两种	2.321928094887362
两种方	1.584962500721156
两种方式	1.584962500721156
两种方式查	0.0
两种方式获	0.0
两种计	0.0
两种计算	0.0
两种计算框	0.0
两者	0.0
两者分	0.0
两者分别	0.0
两者分别从	0.0
严	1.879964948727111
严格	1.5487949406953985
严格实	0.0
严格实施	0.0
严格实施访	0.0
严格扎	0.0
严格扎实	0.0
严格按	0.0
严格按照	0.0
严格按照国	0.0
严格控	0.0
严格控制	0.0
严格控制网	0.0
严格控制设	0.0
严格控制软	0.0
严重	0.0
中	5.253174303022621
中一	0.0
中一种	0.0
中一种无	0.0
中一种无连	0.0
中主	0.0
中主要	0.0
中主要包	0.0
中主要包含	0.0
中产	0.9182958340544896
中产生	0.9182958340544896
中人	1.584962500721156
中人员	1.584962500721156
中人员以	0.0
中人员以节	0.0
中以	0.0
中以人	0.0
中以人为	0.0
中以人为主	0.0
中使	0.0
中做	1.0
中做权	0.0
中做权限	0.0
中做权限配	0.0
中做缓	0.0
中做缓存	0.0
中兴	0.0
中兴网	0.0
中兴网络	0.0
中兴网络交	0.0
中出	1.0
中出入	0.0
中出入境	0.0
中出入境证	0.0
中出现	0.0
中出现过	0.0
中分	0.0
中分利	0.0
中包	1.0
中包含	0.0
中包含账	0.0
中包含账户	0.0
中包括	0.0
中包括数	0.0
中包括数据	0.0
中化	0.0
中即	0.0
中即预警	0.0
中发	0.0
中发生	0.0
中取	0.0
中取值	0.0
中可	0.0
中可能	0.0
中各	0.0
中各类	0.0
中各类数	0.0
中各类数据	0.0
中各类角	0.0
中各类角色	0.0
中因	0.0
中因黄赌	0.0
中因黄赌毒	0.0
中处	1.0
中处理	0.0
中处理中	0.0
中处理中心	0.0
中处置	0.0
中外	0.0
中外地	0.0
中外地入	0.0
中外地入住	0.0
中存	0.0
中存储	0.0
中存储方	0.0
中存储方式	0.0
中宇	0.0
中宇万	0.0
中宇万通	0.0
中宇万通安	0.0
中实	0.0
中实时	0.0
中实时地	0.0
中实时地进	0.0
中将	0.0
中将需	0.0
中将需经	0.0
中将需经开	0.0
中小	0.0
中小学	0.0
中小学数	0.0
中小学数量	0.0
中市	0.0
中市局	0.0
中市局需	0.0
中市局需要	0.0
中常	0.9182958340544896
中常住	0.0
中常住人	0.0
中常住人口	0.0
中常见	0.0
中应	1.0
中应遵	1.0
中应遵循	1.0
中应遵循三	0.0
中应遵循以	0.0
中开	1.0
中开发	0.0
中开辟	0.0
中开辟一	0.0
中开辟一块	0.0
中得	0.0
中得到	0.0
中得到广	0.0
中得到广泛	0.0
中心	3.014542162904488
中心为	0.0
中心为基	0.0
中心为基础	0.0
中心主	0.0
中心主要	0.0
中心主要包	0.0
中心信	0.0
中心信息	0.0
中心信息安	0.0
中心信息技	0.0
中心信息系	0.0
中心只	0.0
中心只需	0.0
中心只需安	0.0
中心可	0.0
中心可以	0.0
中心可以根	0.0
中心同	0.0
中心同时	0.0
中心同时为	0.0
中心存	0.0
中心存储	0.0
中心存储能	0.0
中心安	0.9182958340544896
中心安全	0.0
中心安全保	0.0
中心安全运	0.0
中心安排	0.0
中心安排附	0.0
中心展	0.0
中心展开	0.0
中心平	0.0
中心平台	0.0
中心平台统	0.0
中心技	0.0
中心技术	0.0
中心技术体	0.0
中心按	0.0
中心按照	0.0
中心按照动	0.0
中心提	0.0
中心提供	0.0
中心提供信	0.0
中心收	0.0
中心收到	0.0
中心收到报	0.0
中心整	0.0
中心整体	0.0
中心整体安	0.0
中心机	1.5219280948873621
中心机房	1.5219280948873621
中心机房共	0.0
中心机房已	0.0
中心涉	0.0
中心涉及	0.0
中心涉及多	0.0
中心现	0.0
中心现有	0.0
中心现有基	0.0
中心由	1.0
中心由专	0.0
中心由专门	0.0
中心由主	0.0
中心管	0.0
中心管理	0.0
中心管理中	0.0
中心级	0.0
中心级别	0.0
中心级别安	0.0
中心虚	0.0
中心虚拟	0.0
中心虚拟环	0.0
中心设	0.0
中心设计	0.0
中心进	1.0
中心进行	1.0
中心进行元	0.0
中心进行文	0.0
中心部	0.0
中心部署	0.0
中心采	0.0
中心除	0.0
中心除可	0.0
中心除可通	0.0
中心默认	0.0
中快	0.0
中快速	0.0
中快速获	0.0
中快速获取	0.0
中所	2.251629167387823
中所包	0.0
中所包含	0.0
中所有	1.0
中所有或	0.0
中所有或者	0.0
中所涉	0.0
中所涉及	0.0
中所设	0.0
中所设计	0.0
中所需	0.0
中手	0.0
中手机	0.0
中手机号	0.0
中抽	0.0
中抽取	0.0
中抽取行	0.0
中抽取行人	0.0
中提	1.0
中提供	0.0
中提出	0.0
中插	0.0
中插件	0.0
中插件目	0.0
中插件目标	0.0
中数	0.0
中数据	0.0
中数据层	0.0
中断	0.0
中断服	0.0
中断服务	0.0
中旅	0.0
中旅馆住	0.0
中旅馆住宿	0.0
中日	0.0
中日志	0.0
中日志分	0.0
中日志分析	0.0
中机	0.0
中机动	0.0
中机动车	0.0
中机动车信	0.0
中某	0.0
中某一	0.0
中某一层	0.0
中案	0.0
中案件	0.0
中案件信	0.0
中案件信息	0.0
中检	0.0
中检出	0.0
中检出多	0.0
中检出多辆	0.0
中涉	0.0
中涉毒	0.0
中涉毒人	0.0
中涉毒人员	0.0
中火	0.0
中火车	0.0
中火车出	0.0
中火车出行	0.0
中直	0.0
中直接	0.0
中直接操	0.0
中直接操作	0.0
中社	0.0
中社保	0.0
中社保单	0.0
中社保单位	0.0
中管	0.0
中管理	0.0
中管理平	0.0
中管理平台	0.0
中统	1.0
中统一	1.0
中统一化	0.0
中统一管	0.0
中统一管理	0.0
中获	0.0
中获取	0.0
中被	0.0
中被篡	0.0
中被篡改	0.0
中访	0.0
中访问	0.0
中访问命	0.0
中访问命名	0.0
中读	0.0
中读取	0.0
中读取数	0.0
中读取数据	0.0
中车	1.0
中车辆	1.0
中车辆等	0.0
中车辆等作	0.0
中较	0.0
中较稳	0.0
中较稳定	0.0
中输	0.0
中输入	0.0
中输入要	0.0
中输入要检	0.0
中进	0.9182958340544896
中进行	0.9182958340544896
中进行截	0.0
中进行截取	0.0
中进行检	0.0
中进行检索	0.0
中途	0.0
中途暂	0.0
中途暂停	0.0
中通	0.0
中通过	0.0
中通过自	0.0
中通过自定	0.0
中部	0.0
中部署	0.0
中部署软	0.0
中部署软硬	0.0
中银	0.0
中银行	0.0
中间	1.584962500721156
中间件	0.0
中阅	0.0
中阅读	0.0
中阅读预警	0.0
中需	0.0
中需要	0.0
中需要呈	0.0
中需要呈现	0.0
丰	2.721928094887362
丰富	2.721928094887362
丰富且	0.0
丰富且数	0.0
丰富且数据	0.0
丰富则	0.0
丰富则相	0.0
丰富则相关	0.0
丰富多	1.584962500721156
丰富多彩	1.584962500721156
串	2.128085278891395
串并	0.8112781244591328
串并分	0.0
串并分析	0.0
串并分析效	0.0
串并案	0.0
串并案分	0.0
串并案分析	0.0
串接	0.0
串接部	0.0
串接部署	0.0
串接部署分	0.0
串样	0.0
串样式	0.0
串样式列	0.0
串样式列表	0.0
串联	0.0
临	2.251629167387823
临控	0.0
临时	0.9852281360342516
临时住	0.0
临时住宿	0.0
临时住宿人	0.0
临时住宿信	0.0
临时住宿等	0.0
临时入	0.0
临时入住	0.0
临时入住数	0.0
临时性	0.0
临时性数	0.0
临时性数据	0.0
临时线	0.0
临时线索	0.0
临时线索库	0.0
临近	1.0
临近攻	0.0
临近攻击	0.0
临近设	0.0
临近设备	0.0
临近设备进	0.0
为	4.6680812832062335
为一	1.0
为一种	0.0
为一种基	0.0
为一种基本	0.0
为三	0.0
为三部	0.0
为三部分	0.0
为专	0.0
为专网	0.0
为业	0.0
为业务	0.0
为业务逻	0.0
为业务逻辑	0.0
为两	1.0
为中	1.9056390622295662
为中心	1.9056390622295662
为中心展	0.0
为中心展开	0.0
为主	2.7219280948873625
为之	0.0
为之提	0.0
为之提供	0.0
为之提供安	0.0
为云	0.9182958340544896
为云计	1.0
为云计算	1.0
为云计算数	0.0
为五	0.0
为五大	0.0
为交	1.584962500721156
为交换	0.0
为交换机	0.0
为交通	1.0
为交通事	0.0
为交通事故	0.0
为交通工	0.0
为交通工具	0.0
为人	1.0
为人员	0.0
为人民	0.0
为人民群	0.0
为人民群众	0.0
为今	0.0
为以	0.0
为以人	0.0
为以人员	0.0
为以人员信	0.0
为任	0.0
为任何	0.0
为任何关	0.0
为任何关键	0.0
为全	0.0
为全面	0.0
为公	2.0
为公安	2.0
为公安业	0.0
为公安业务	0.0
为公安信	0.0
为公安信息	0.0
为公安机	0.0
为公安机关	0.0
为其	0.0
为其搭	0.0
为其搭载	0.0
为分	0.0
为分析	0.0
为分析及	0.0
为加	0.0
为加快	0.0
为加快电	0.0
为加快电子	0.0
为单	0.0
为单位	0.0
为单位进	0.0
为单位进行	0.0
为反	0.0
为反转	0.0
为反转控	0.0
为反转控制	0.0
为可	0.0
为可靠	0.0
为可靠终	0.0
为可靠终端	0.0
为各	0.9182958340544896
为各种	1.0
为各种数	0.0
为各种数据	0.0
为各种资	0.0
为各种资源	0.0
为各警	0.0
为各警种	0.0
为各警种各	0.0
为图	1.5
为图侦	0.0
为图侦应	0.0
为图形	1.0
为图形侦	0.0
为图形侦查	0.0
为图片	0.0
为基	2.0
为基本	0.0
为基本技	0.0
为基本技术	0.0
为基础	1.584962500721156
为基础接	0.0
为基础接入	0.0
为基础搭	0.0
为基础搭建	0.0
为多	0.0
为多种	0.0
为多种关	0.0
为多种关系	0.0
为子	0.0
为子系	0.0
为子系统	0.0
为子系统中	0.0
为存	0.0
为存储	0.0
为存储请	0.0
为存储请求	0.0
为安	0.0
为安全	0.0
为安全防	0.0
为安全防御	0.0
为实	1.0
为实体	0.0
为实时	0.0
为审	0.8112781244591328
为审计	0.8112781244591328
为审计提	0.0
为审计提供	0.0
为审计等	0.0
为审计等安	0.0
为审计规	0.0
为审计规则	0.0
为导	1.0
为导向	1.0
为工	0.0
为工作	0.0
为工作人	0.0
为工作人员	0.0
为已	0.0
为已读	0.0
为当	0.0
为当今	0.0
为当今世	0.0
为当今世界	0.0
为影	0.0
为影响	0.0
为影响信	0.0
为影响信息	0.0
为彼	0.0
为彼此	0.0
为彼此之	0.0
为彼此之间	0.0
为我	1.0
为我国	1.0
为我国全	0.0
为我国全面	0.0
为我国公	0.0
为我国公安	0.0
为或	0.0
为或业	0.0
为或业务	0.0
为或业务系	0.0
为推	0.0
为推进	0.0
为推进邵	0.0
为推进邵阳	0.0
为提	0.0
为提升	0.0
为提升公	0.0
为提升公安	0.0
为支	0.0
为支撑	0.0
为支撑流	0.0
为支撑流程	0.0
为政	0.0
为政府	0.0
为政府各	0.0
为政府各委	0.0
为数	2.2810361125534233
为数据	2.2810361125534233
为数据中	0.0
为数据中心	0.0
为数据库	0.0
为数据库架	0.0
为数据应	1.0
为数据建	0.0
为数据建立	0.0
为数据来	0.0
为数据来源	0.0
为数据预测	0.0
为整	1.0
为文	0.0
为文件	0.0
为服	0.0
为服务	0.0
为服务器	0.0
为核	2.2516291673878226
为核心	2.2516291673878226
为核心业	0.0
为核心业务	0.0
为框	0.0
为框架	0.0
为案	0.0
为案件	0.0
为检	0.0
为检索	0.0
为检索条	0.0
为检索条件	0.0
为每	1.0
为每一	1.0
为每一份	1.0
为每一份数	1.0
为治	0.0
